"","Code","Revised.Intervention.Name","Country","adjusted_uc","pin_sum","total_cost","pin_sum_adjusted","total_cost_adjusted","increment","Super_region","NCD_region","SDI","World_bank","iso3","period","life_years_gained","deaths_averted","ICER","ICER_rank"
"84","HC44","Medical management of heart failure with diuretics, beta-blockers, ACEi, and mineralocorticoid antagonists","Algeria",3.16162489885001,1551823.83813131,4906284.88526493,1817352.64352162,5745787.36774886,839502.482483925,"North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","UMIC","DZA","2020-2030",73162.4524999991,28628.001,11.4744989239383,3
"85","HC45","Opportunistic screening for hypertension for all adults and initiation of treatment among individuals with severe hypertension and/or multiple risk factors","Algeria",18.5831387332578,137150112.040161,2548679559.32416,159909767.365221,2971625391.75087,422945832.426716,"North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","UMIC","DZA","2020-2030",38175.7784999989,14971.627,11078.9052390046,21
"86","HC49","Management of bipolar disorder using generic mood-stabilizing medications and psychosocial treatment","Algeria",34.009118180083,364263.988052122,12388297.018413,689765.885474939,23458329.5157068,11070032.4972939,"North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","UMIC","DZA","2020-2030",266.371000000979,100.125999999996,41558.7000734057,27
"87","HC50.1","Management of depression disorders with psycological and generic antidepressant therapy","Algeria",43.9284443159406,1184686.44597176,52041432.5737199,2248213.66444056,98760528.7687137,46719096.1949938,"North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","UMIC","DZA","2020-2030",1258.89699999915,473.235999999984,37111.1347433708,26
"88","HC50.2","Management of anxiety disorders with psycological and generic antidepressant therapy","Algeria",35.4261647709198,1307049.47232285,46303749.9702532,3178390.00331306,112598167.963613,66294417.9933596,"North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","UMIC","DZA","2020-2030",177.236999998861,66.6279999999885,374043.895991162,32
"89","HC51","Management of epilepsy, including acute stabilization and long-term management with generic anti-epileptics","Algeria",42.5113977251038,1149346.85628106,48860341.331462,1234337.43825527,52473409.7646556,3613068.43319358,"North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","UMIC","DZA","2020-2030",499.335499998811,173.096999999997,7235.75318238376,19
"90","HC52","Management of schizophrenia using generic anti-psychotic medications and psychosocial treatment","Algeria",29.7579784075727,513868.826118674,15291697.4319642,609189.416973517,18128245.5164197,2836548.08445546,"North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","UMIC","DZA","2020-2030",178.935999999262,67.2699999999888,15852.3052067061,22
"91","HC53","Screening and brief intervention for alcohol use disorders","Algeria",18.4216056808783,132411.897131292,2439239.75640968,287903.966276607,5303653.34070853,2864413.58429885,"North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","UMIC","DZA","2020-2030",54.8355000004162,21.1909999999934,52236.4815544147,29
"92","RH4","Management of acute ventilatory failure due to acute exacerbations of asthma and COPD; in COPD use of bilevel positive airway pressure preferred","Algeria",54.6323285991607,660129.239117934,36064397.5094049,715747.416632963,39102948.0594924,3038550.55008751,"North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","UMIC","DZA","2020-2030",5972.3269999986,2300.482,508.771631239921,13
"93","RH6","Use of percutaneous coronary intervention for acute myocardial infarction where resources permit","Algeria",0.449947131782477,67923.1182463905,30561.8122366854,79470.0255660289,35757.3100661148,5195.49782942939,"North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","UMIC","DZA","2020-2030",15932.2079999995,6266.904,0.326100301316022,1
"94","RH7","Treatment of early stage breast cancer with appropriate multimodal approaches (including generic chemotherapy), with curative intent, for cases detected by clinical examination at health centers and first-level hospitals","Algeria",25.8551435135794,8561.20250394247,221351.119388248,10549.4191683517,272756.74658264,51405.6271943915,"North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","UMIC","DZA","2020-2030",622.684000000483,237.44,82.5549190188789,9
"95","RH8","Treatment of early stage colorectal cancer with appropriate multimodal approaches (including generic chemotherapy), with curative intent, for cases detected by clinical examination at health centers and first-level hospitals","Algeria",12.8869002983571,2387.70672525659,30770.1385100983,2952.29970346717,38045.9919294506,7275.85341935225,"North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","UMIC","DZA","2020-2030",384.350499999882,152.149,18.9302561577375,4
"96","C31","Provision of harm reduction services such as safe injection equipment and opioid substitution therapy to people who inject drugs","Angola",22.0975581408111,51325.2368134227,1134162.40457551,116487.258702038,2574083.97183198,1439921.56725648,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","UMIC","AGO","2020-2030",148.000999999313,62.4820000000016,9729.13404141298,24
"97","C47","Exercise-based pulmonary rehabilitation for patients with obstructive lung disease","Angola",29.831703490095,236992.800636455,7069898.95787392,257118.290354279,7670276.599729,600377.641855077,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","UMIC","AGO","2020-2030",3335.31950000003,1274.63700000001,180.006035959995,11
"98","FLH13","Early detection and treatment of early-stage cervical cancer","Angola",56.3721797304556,17399.2409141142,980833.135983945,21249.4557398129,1197878.13813909,217045.002155149,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","UMIC","AGO","2020-2030",670.845000000296,234.448,323.539718049704,14
"99","FLH20","Management of acute coronary syndromes with aspirin, unfractionated heparin, and generic thrombolytics (when indicated)","Angola",21.5670799067054,60418.3203154592,1303046.74207243,70548.4799064298,1521524.70343857,218477.96136614,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","UMIC","AGO","2020-2030",16553.3259999993,6396.07200000001,13.1984328325407,4
"100","FLH22.1","Management of acute exacerbations of asthma and COPD using systemic steroids, inhaled beta-agonists, and, if indicated, oral antibiotics and oxygen therapy","Angola",27.4588313374543,268861.404279801,7382619.95327017,291754.766882928,8011244.93573661,628624.982466442,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","UMIC","AGO","2020-2030",8873.00800000037,3391.532,70.8468855732369,10
"101","FLH22.2","Management of acute exacerbations of asthma and COPD using systemic steroids, inhaled beta-agonists, and, if indicated, oral antibiotics and oxygen therapy","Angola",27.4588313374543,1668776.07949397,45822640.906803,1808635.509686,49663017.4113985,3840376.50459548,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","UMIC","AGO","2020-2030",7097.29750000053,2436.61300000001,541.104061735498,17
"102","FLH23","Medical management of acute heart failure","Angola",20.9014791723298,152615.129325982,3189881.94698943,179247.033956736,3746528.14694861,556646.199959181,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","UMIC","AGO","2020-2030",32014.3455000005,12278.219,17.3873990320737,6
"103","FLH24","Management of bowel obstruction","Angola",24.1595055987667,8371.35995688745,202247.917747714,9782.81425636216,236347.955798276,34100.0380505626,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","UMIC","AGO","2020-2030",1179.76650000145,329.33100000001,28.904056904922,7
"104","FLH31","Appendectomy","Angola",24.1595055987667,357784.437355475,8643895.11744118,417661.480803644,10090494.8838648,1446599.76642364,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","UMIC","AGO","2020-2030",346.816999998846,126.392000000013,4171.07513884398,20
"105","FLH37","Hernia repair including emergency surgery","Angola",24.1595055987667,33848.6889107135,817767.589249296,39678.6649974123,958616.929156571,140849.339907276,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","UMIC","AGO","2020-2030",120.558499999504,46.9850000000017,1168.30700371899,18
"106","FLH44","Repair of perforations (for example, perforated peptic ulcer, typhoid ileal perforation)","Angola",24.1595055987667,13131.6694541312,317254.641698236,17510.872503962,423054.022298759,105799.380600523,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","UMIC","AGO","2020-2030",577.609500000952,209.629000000006,183.167660158547,12
"107","HC18","Opportunistic screening for cervical cancer using visual inspection or HPV DNA testing and treatment of precancerous lesions with cryotherapy","Angola",52.3455954639945,8574547.42108311,448839790.590854,10588812.6574966,554277703.813341,105437913.222487,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","UMIC","AGO","2020-2030",1315.19450000004,459.641000000006,80169.064896853,31
"108","HC36","Long-term combination therapy for persons with multiple CVD risk factors, including screening for CVD in community settings using non-lab-based tools to assess overall CVD risk","Angola",41.2098746867891,2200535.64657375,90683798.2391168,2582561.20171118,106427023.493481,15743225.2543646,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","UMIC","AGO","2020-2030",29481.5370000003,11367.666,534.002866077315,16
"109","HC37.1","Low-dose inhaled corticosteroids and bronchodilators for asthma and for selected patients with COPD","Angola",38.6707267464194,971149.039526718,37555039.1375854,1053685.33181152,40746777.5431938,3191738.40560839,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","UMIC","AGO","2020-2030",7264.78050000077,2776.67300000001,439.344093824728,15
"110","HC37.2","Low-dose inhaled corticosteroids and bronchodilators for asthma and for selected patients with COPD","Angola",38.6707267464194,12361304.2925479,478020620.526461,13397179.2431464,518078657.684517,40058037.1580557,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","UMIC","AGO","2020-2030",4412.84549999902,1514.96300000001,9077.59792588809,23
"111","HC38","Provision of aspirin for all cases of suspected acute myocardial infarction","Angola",3.31463372112167,198564.8368329,658169.703995353,233038.917225145,772438.653368147,114268.949372794,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","UMIC","AGO","2020-2030",8439.93050000062,3260.26300000001,13.5390865330924,5
"112","HC39","Screening and management of albuminuric kidney disease with ACEi or ARBs, including targeted screening among people with diabetes","Angola",43.7745469262267,2017114.78644588,88298285.8748611,2192082.57141217,95957421.3884459,7659135.51358482,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","UMIC","AGO","2020-2030",220.674500000101,86.7470000000051,34707.8412484511,30
"113","HC40","Screening and management of diabetes among at-risk adults, including glycemic control, management of blood pressure and lipids, and consistent foot care","Angola",9.84927305840101,11145713.9404657,109777180.030474,12131655.3514897,119487986.207234,9710806.17676063,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","UMIC","AGO","2020-2030",3379.71700000093,1360.378,2873.26015070432,19
"114","HC41","Secondary prophylaxis with penicillin for rheumatic fever or established rheumatic heart disease","Angola",36.6716978396881,1658759.31410808,60829520.3557396,1801869.1982214,66077602.7838162,5248082.42807661,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","UMIC","AGO","2020-2030",408.185499999909,140.25900000001,12857.1015581832,25
"115","HC43","Long term management of ischemic heart disease, stroke, and peripheral vascular disease with aspirin, beta blockers, ACEi, and statins (as indicated) to reduce risk of further events","Angola",7.79646277858172,2547657.94879567,19862720.3703433,2770590.05274192,21600802.2209111,1738081.85056781,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","UMIC","AGO","2020-2030",30001.474499998,11583.769,57.9332142681163,9
"116","HC44","Medical management of heart failure with diuretics, beta-blockers, ACEi, and mineralocorticoid antagonists","Angola",2.98592559604712,300351.870902379,896828.339148052,352746.436102683,1053274.6124734,156446.273325347,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","UMIC","AGO","2020-2030",29785.9080000002,11416.056,5.25235871021109,2
"117","HC45","Opportunistic screening for hypertension for all adults and initiation of treatment among individuals with severe hypertension and/or multiple risk factors","Angola",17.6780465126489,66481314.3232355,1175259766.82819,77993502.4989453,1378772764.86075,203512998.032565,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","UMIC","AGO","2020-2030",13644.3764999992,5239.571,14915.5220124992,26
"118","HC49","Management of bipolar disorder using generic mood-stabilizing medications and psychosocial treatment","Angola",32.2126741316889,170914.091532072,5505599.9350363,332831.875632257,10721404.7503807,5215804.8153444,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","UMIC","AGO","2020-2030",291.988500000871,115.203000000008,17863.0487684578,27
