measure,location,sex,age,cause,metric,year,val,upper,lower
YLDs (Years Lived with Disability),United States,Male,Age-standardized,Alcohol use disorders,Rate,2017,233.506540437,324.875131965,160.253336597
YLDs (Years Lived with Disability),United States,Female,Age-standardized,Alcohol use disorders,Rate,2017,133.36168230500002,184.634832464,91.4480911025
YLDs (Years Lived with Disability),Peru,Male,Age-standardized,Schizophrenia,Rate,2017,134.901894776,169.770767372,100.122384974
YLDs (Years Lived with Disability),Peru,Female,Age-standardized,Schizophrenia,Rate,2017,119.42326431999999,152.157010543,87.9022702509
YLDs (Years Lived with Disability),Peru,Male,Age-standardized,Alcohol use disorders,Rate,2017,199.029468197,277.427947568,134.262060385
YLDs (Years Lived with Disability),Peru,Female,Age-standardized,Alcohol use disorders,Rate,2017,80.0936809529,112.850166261,53.937603414099996
YLDs (Years Lived with Disability),Armenia,Male,Age-standardized,Schizophrenia,Rate,2017,118.29728966300002,151.602884622,86.594569713
YLDs (Years Lived with Disability),Armenia,Female,Age-standardized,Schizophrenia,Rate,2017,121.29547055299999,153.956935189,89.1093620076
YLDs (Years Lived with Disability),Armenia,Male,Age-standardized,Alcohol use disorders,Rate,2017,269.004938265,377.607046813,181.72280014100002
YLDs (Years Lived with Disability),Armenia,Female,Age-standardized,Alcohol use disorders,Rate,2017,111.92760554799999,156.66779223700001,75.43959483420001
YLDs (Years Lived with Disability),Niger,Male,Age-standardized,Schizophrenia,Rate,2017,101.906640636,128.01396206,73.6982574525
YLDs (Years Lived with Disability),Niger,Female,Age-standardized,Schizophrenia,Rate,2017,104.05208197200001,130.623968902,76.4346950699
YLDs (Years Lived with Disability),Niger,Male,Age-standardized,Alcohol use disorders,Rate,2017,100.97538133399999,139.537301766,68.7014420921
YLDs (Years Lived with Disability),Niger,Female,Age-standardized,Alcohol use disorders,Rate,2017,78.36493382900001,110.378269076,52.5299471352
YLDs (Years Lived with Disability),Israel,Male,Age-standardized,Schizophrenia,Rate,2017,178.905055471,226.59467839400003,132.846760626
YLDs (Years Lived with Disability),Israel,Female,Age-standardized,Schizophrenia,Rate,2017,129.360589501,163.388626971,95.2049415966
YLDs (Years Lived with Disability),Israel,Male,Age-standardized,Alcohol use disorders,Rate,2017,64.19698789510001,90.6491733705,43.0859597791
YLDs (Years Lived with Disability),Israel,Female,Age-standardized,Alcohol use disorders,Rate,2017,28.603021978,41.4522891267,18.950024101
YLDs (Years Lived with Disability),Armenia,Male,Age-standardized,Major depressive disorder,Rate,2017,252.33102885800002,346.867503344,175.73724404
YLDs (Years Lived with Disability),Armenia,Female,Age-standardized,Major depressive disorder,Rate,2017,352.433326267,480.18611307500004,247.117510746
YLDs (Years Lived with Disability),Armenia,Male,Age-standardized,Bipolar disorder,Rate,2017,129.392781518,192.006638323,80.2761277161
YLDs (Years Lived with Disability),Armenia,Female,Age-standardized,Bipolar disorder,Rate,2017,149.565375927,223.261697462,93.9200036142
YLDs (Years Lived with Disability),Peru,Male,Age-standardized,Major depressive disorder,Rate,2017,193.612067153,262.975813434,135.602612833
YLDs (Years Lived with Disability),Peru,Female,Age-standardized,Major depressive disorder,Rate,2017,329.035451636,450.498946694,230.631744226
YLDs (Years Lived with Disability),Peru,Male,Age-standardized,Bipolar disorder,Rate,2017,169.573594454,257.672727526,105.41033390599999
YLDs (Years Lived with Disability),Peru,Female,Age-standardized,Bipolar disorder,Rate,2017,185.435682675,277.161873291,116.683653123
YLDs (Years Lived with Disability),Iran,Male,Age-standardized,Bipolar disorder,Rate,2017,148.768392683,219.569892343,94.04078068909999
YLDs (Years Lived with Disability),Iran,Female,Age-standardized,Bipolar disorder,Rate,2017,165.61782438999998,242.748840111,104.575369736
YLDs (Years Lived with Disability),Comoros,Male,Age-standardized,Schizophrenia,Rate,2017,105.83042455200001,133.379756023,77.9318433204
YLDs (Years Lived with Disability),Comoros,Female,Age-standardized,Schizophrenia,Rate,2017,105.31987478199999,133.35988547600002,78.5358984362
YLDs (Years Lived with Disability),Comoros,Male,Age-standardized,Alcohol use disorders,Rate,2017,192.21239721,273.558574593,129.606701637
YLDs (Years Lived with Disability),Comoros,Female,Age-standardized,Alcohol use disorders,Rate,2017,101.103408316,139.60921783,68.3677785387
YLDs (Years Lived with Disability),South Africa,Male,Age-standardized,Schizophrenia,Rate,2017,111.738505199,139.03892269399998,83.342017591
YLDs (Years Lived with Disability),South Africa,Female,Age-standardized,Schizophrenia,Rate,2017,108.86891094900001,134.727385247,81.9689557053
YLDs (Years Lived with Disability),South Africa,Male,Age-standardized,Alcohol use disorders,Rate,2017,197.824946389,275.704429107,135.221018609
YLDs (Years Lived with Disability),South Africa,Female,Age-standardized,Alcohol use disorders,Rate,2017,100.75178181599999,139.599817034,68.83970030180001
YLDs (Years Lived with Disability),Poland,Male,Age-standardized,Major depressive disorder,Rate,2017,244.839367268,334.335665678,167.387605781
YLDs (Years Lived with Disability),Poland,Female,Age-standardized,Major depressive disorder,Rate,2017,251.22083597900001,342.952773988,175.239035626
YLDs (Years Lived with Disability),Poland,Male,Age-standardized,Bipolar disorder,Rate,2017,125.109617162,188.29071570899998,78.4024420097
YLDs (Years Lived with Disability),Poland,Female,Age-standardized,Bipolar disorder,Rate,2017,147.262760374,219.720119486,91.0235909057
YLDs (Years Lived with Disability),Israel,Male,Age-standardized,Major depressive disorder,Rate,2017,334.717237761,460.958018918,231.796379519
YLDs (Years Lived with Disability),Israel,Female,Age-standardized,Major depressive disorder,Rate,2017,548.543750057,746.7385875900001,379.940590136
YLDs (Years Lived with Disability),Israel,Male,Age-standardized,Bipolar disorder,Rate,2017,166.127338322,246.844166245,102.28815308899999
YLDs (Years Lived with Disability),Israel,Female,Age-standardized,Bipolar disorder,Rate,2017,185.409765685,275.500737846,117.458453389
YLDs (Years Lived with Disability),"Virgin Islands, U.S.",Male,Age-standardized,Schizophrenia,Rate,2017,141.645979715,178.76884957000001,103.97716272400001
YLDs (Years Lived with Disability),"Virgin Islands, U.S.",Female,Age-standardized,Schizophrenia,Rate,2017,122.59709013,154.829959673,90.997753409
YLDs (Years Lived with Disability),"Virgin Islands, U.S.",Male,Age-standardized,Alcohol use disorders,Rate,2017,330.801456631,457.91209743,225.257735406
YLDs (Years Lived with Disability),"Virgin Islands, U.S.",Female,Age-standardized,Alcohol use disorders,Rate,2017,104.03645132700001,147.897450216,69.507814682
YLDs (Years Lived with Disability),Niger,Male,Age-standardized,Major depressive disorder,Rate,2017,336.828310944,458.43567999,234.02891555700003
YLDs (Years Lived with Disability),Niger,Female,Age-standardized,Major depressive disorder,Rate,2017,595.931567362,815.019284305,416.26581994
YLDs (Years Lived with Disability),Niger,Male,Age-standardized,Bipolar disorder,Rate,2017,124.090455382,184.12396209300002,76.73748100339999
YLDs (Years Lived with Disability),Niger,Female,Age-standardized,Bipolar disorder,Rate,2017,129.963535551,197.135085855,79.9850609354
YLDs (Years Lived with Disability),Yemen,Male,Age-standardized,Schizophrenia,Rate,2017,106.84206591000002,135.20010518,79.3981493807
YLDs (Years Lived with Disability),Yemen,Female,Age-standardized,Schizophrenia,Rate,2017,102.00796792300001,128.527989687,74.1271325587
YLDs (Years Lived with Disability),Yemen,Male,Age-standardized,Alcohol use disorders,Rate,2017,72.1554346728,100.55202288400001,48.372249612000005
YLDs (Years Lived with Disability),Yemen,Female,Age-standardized,Alcohol use disorders,Rate,2017,50.292852994899995,71.291386398,34.0692459111
YLDs (Years Lived with Disability),Iran,Male,Age-standardized,Schizophrenia,Rate,2017,120.80109873,149.94746207999998,90.7187872671
YLDs (Years Lived with Disability),Iran,Female,Age-standardized,Schizophrenia,Rate,2017,120.184855676,148.944312472,90.4630578745
YLDs (Years Lived with Disability),Iran,Male,Age-standardized,Alcohol use disorders,Rate,2017,62.177763986100004,86.2224128336,42.4719773439
YLDs (Years Lived with Disability),Iran,Female,Age-standardized,Alcohol use disorders,Rate,2017,47.2127351061,65.0804504315,31.818493145700003
YLDs (Years Lived with Disability),Poland,Male,Age-standardized,Schizophrenia,Rate,2017,121.300341867,153.008301403,89.225108186
YLDs (Years Lived with Disability),Poland,Female,Age-standardized,Schizophrenia,Rate,2017,126.16221927299999,159.540580497,91.9349993271
YLDs (Years Lived with Disability),Poland,Male,Age-standardized,Alcohol use disorders,Rate,2017,276.284661625,380.610195579,191.63789589299998
YLDs (Years Lived with Disability),Poland,Female,Age-standardized,Alcohol use disorders,Rate,2017,104.97439508000001,146.115716348,71.6235545869
YLDs (Years Lived with Disability),Nigeria,Male,Age-standardized,Schizophrenia,Rate,2017,108.98493237,136.599886763,80.5420233468
YLDs (Years Lived with Disability),Nigeria,Female,Age-standardized,Schizophrenia,Rate,2017,116.56985017999999,147.68647100299998,85.3675346804
YLDs (Years Lived with Disability),Nigeria,Male,Age-standardized,Alcohol use disorders,Rate,2017,108.68732558800001,151.68826046499998,74.29727289520001
YLDs (Years Lived with Disability),Nigeria,Female,Age-standardized,Alcohol use disorders,Rate,2017,80.12844855329999,111.086209905,53.298002245300005
YLDs (Years Lived with Disability),Malaysia,Male,Age-standardized,Major depressive disorder,Rate,2017,346.79993169,473.72633952399997,236.475943021
YLDs (Years Lived with Disability),Malaysia,Female,Age-standardized,Major depressive disorder,Rate,2017,398.093619233,544.686765118,271.89503363
YLDs (Years Lived with Disability),Malaysia,Male,Age-standardized,Bipolar disorder,Rate,2017,108.67661280399999,165.463900019,67.6943735047
YLDs (Years Lived with Disability),Malaysia,Female,Age-standardized,Bipolar disorder,Rate,2017,114.606153113,172.799257066,70.5179544337
YLDs (Years Lived with Disability),Iran,Male,Age-standardized,Major depressive disorder,Rate,2017,650.863459838,894.4141665430001,447.664528698
YLDs (Years Lived with Disability),Iran,Female,Age-standardized,Major depressive disorder,Rate,2017,901.8662866450001,1236.98190785,621.695274815
YLDs (Years Lived with Disability),Azerbaijan,Male,Age-standardized,Schizophrenia,Rate,2017,121.41943080799999,154.23899282600001,89.8464305592
YLDs (Years Lived with Disability),Azerbaijan,Female,Age-standardized,Schizophrenia,Rate,2017,121.696767752,154.021352381,89.1195073466
YLDs (Years Lived with Disability),Azerbaijan,Male,Age-standardized,Alcohol use disorders,Rate,2017,322.902228891,450.589759853,216.738709815
YLDs (Years Lived with Disability),Azerbaijan,Female,Age-standardized,Alcohol use disorders,Rate,2017,119.917076526,167.057639644,80.83625677879999
YLDs (Years Lived with Disability),Azerbaijan,Male,Age-standardized,Major depressive disorder,Rate,2017,201.971114524,276.24043906500003,138.889687461
YLDs (Years Lived with Disability),Azerbaijan,Female,Age-standardized,Major depressive disorder,Rate,2017,341.19345571,466.236399563,238.292326031
YLDs (Years Lived with Disability),Azerbaijan,Male,Age-standardized,Bipolar disorder,Rate,2017,126.752634571,192.124275354,78.9167492813
YLDs (Years Lived with Disability),Azerbaijan,Female,Age-standardized,Bipolar disorder,Rate,2017,141.505826751,210.20995004399998,88.4612699523
YLDs (Years Lived with Disability),Nigeria,Male,Age-standardized,Major depressive disorder,Rate,2017,405.34724745599993,551.865685935,282.127159778
YLDs (Years Lived with Disability),Nigeria,Female,Age-standardized,Major depressive disorder,Rate,2017,692.759459356,932.745588826,483.047888232
YLDs (Years Lived with Disability),Nigeria,Male,Age-standardized,Bipolar disorder,Rate,2017,124.67895837600001,186.391640872,77.7955378092
YLDs (Years Lived with Disability),Nigeria,Female,Age-standardized,Bipolar disorder,Rate,2017,131.71775327199998,195.30456114199998,81.58706478639999
YLDs (Years Lived with Disability),Namibia,Male,Age-standardized,Schizophrenia,Rate,2017,108.96267130400001,137.688251328,80.6659903632
YLDs (Years Lived with Disability),Namibia,Female,Age-standardized,Schizophrenia,Rate,2017,106.525572255,134.554002329,77.2021103413
YLDs (Years Lived with Disability),Namibia,Male,Age-standardized,Alcohol use disorders,Rate,2017,219.07289298199998,304.952785546,149.608189253
YLDs (Years Lived with Disability),Namibia,Female,Age-standardized,Alcohol use disorders,Rate,2017,105.708694408,148.358855785,71.22341721789999
YLDs (Years Lived with Disability),Iraq,Male,Age-standardized,Schizophrenia,Rate,2017,116.260813932,147.346556672,84.90810596
YLDs (Years Lived with Disability),Iraq,Female,Age-standardized,Schizophrenia,Rate,2017,112.162422276,140.232341607,81.5388079836
YLDs (Years Lived with Disability),Romania,Male,Age-standardized,Schizophrenia,Rate,2017,120.392116092,152.56405225199998,87.8946538396
YLDs (Years Lived with Disability),Romania,Female,Age-standardized,Schizophrenia,Rate,2017,122.981644095,155.11595754500001,89.8748406242
YLDs (Years Lived with Disability),Romania,Male,Age-standardized,Alcohol use disorders,Rate,2017,198.61766663400002,276.329692061,135.257487413
YLDs (Years Lived with Disability),Romania,Female,Age-standardized,Alcohol use disorders,Rate,2017,121.90499431,171.399021056,82.4468133379
YLDs (Years Lived with Disability),Namibia,Male,Age-standardized,Major depressive disorder,Rate,2017,420.046390645,573.340111613,292.549731291
YLDs (Years Lived with Disability),Namibia,Female,Age-standardized,Major depressive disorder,Rate,2017,472.25060450700005,639.4504964299999,329.346994681
YLDs (Years Lived with Disability),Namibia,Male,Age-standardized,Bipolar disorder,Rate,2017,118.79074775100001,179.26433320200002,73.87372758939999
YLDs (Years Lived with Disability),Namibia,Female,Age-standardized,Bipolar disorder,Rate,2017,128.15130903099998,191.464322394,80.1173663912
YLDs (Years Lived with Disability),Bangladesh,Male,Age-standardized,Schizophrenia,Rate,2017,175.977467937,222.118562029,130.907210963
YLDs (Years Lived with Disability),Bangladesh,Female,Age-standardized,Schizophrenia,Rate,2017,140.64793363,176.712085416,105.375418605
YLDs (Years Lived with Disability),Bangladesh,Male,Age-standardized,Alcohol use disorders,Rate,2017,191.101354922,264.939200998,129.43035895699998
YLDs (Years Lived with Disability),Bangladesh,Female,Age-standardized,Alcohol use disorders,Rate,2017,97.519647175,136.993864485,66.4972227152
YLDs (Years Lived with Disability),Georgia,Male,Age-standardized,Schizophrenia,Rate,2017,116.95884138499999,147.961440119,85.86346083629999
YLDs (Years Lived with Disability),Georgia,Female,Age-standardized,Schizophrenia,Rate,2017,121.02089432900001,153.46687868,88.7081080012
YLDs (Years Lived with Disability),Georgia,Male,Age-standardized,Alcohol use disorders,Rate,2017,290.287670558,403.112154985,193.669603225
YLDs (Years Lived with Disability),Georgia,Female,Age-standardized,Alcohol use disorders,Rate,2017,108.38718622699999,152.21100353900002,72.9029880622
YLDs (Years Lived with Disability),Italy,Male,Age-standardized,Major depressive disorder,Rate,2017,285.72137735,391.99927442800004,195.72976666500003
